"","QKEY","INTERVIEW_START_W70","INTERVIEW_END_W70","DEVICE_TYPE_W70","LANG_W70","XATTEND_W70","FORM_W70","SPIRIT1_a_W70","SPIRIT1_b_W70","SPIRIT1_c_W70","SPIRIT1_d_W70","SPIRIT2_a_W70","SPIRIT2_b_W70","SPIRIT2_c_W70","SPIRIT2_d_W70","COVIDRF_W70","COVIDVOL1_a_W70","COVIDVOL1_b_W70","COVIDVOL1_c_W70","COVIDVOL2_a_W70","COVIDVOL2_b_W70","COVIDVOL2_c_W70","BRAND1_W70","BRAND2_W70","BRAND3_a_W70","BRAND3_b_W70","ATTENDMONTH_W70","ATTENDONLINE_W70","ATTENDFUT1_W70","ATTENDFUT2_W70","COVIDCONG2_W70","COVIDCONG3_W70","COVIDCONG4_W70","CONGRESTRICT1_a_W70","CONGRESTRICT1_b_W70","CONGRESTRICT1_c_W70","CONGRESTRICT1_d_W70","CONGRESTRICT2_a_W70","CONGRESTRICT2_b_W70","CONGRESTRICT2_c_W70","CONGRESTRICT2_d_W70","ATTENDCONF_W70","CONGDONATE_W70","ONLINESATIS_W70","ONLINEOTH_W70","ONLINESERV_W70","SERMONISSUE_a_W70","SERMONISSUE_b_W70","SERMONISSUE_c_W70","SERMONISSUE_d_W70","SERMONISSUE_e_W70","SERMONISSUE_f_W70","SERMONISSUE_g_W70","SERMONTRUMP_W70","SERMONBIDEN_W70","COVIDLESSON1_W70","COVIDLESSON2_W70","COVIDTHREAT_a_W70","COVIDTHREAT_b_W70","COVIDTHREAT_c_W70","COVIDTHREAT_d_W70","SNSUSE_W70","CONTACTTRAC1_W70","CONTACTTRAC2_W70","CONTACTPHONEF1_W70","CONTACTHOMEF2_W70","CTKNOW1_W70","SECUR1_W70","SHAREINFO1_a_W70","SHAREINFO1_b_W70","SHAREINFO1_c_W70","HEALTHRECF1_W70","WHYNOTQUARF1_a_W70","WHYNOTQUARF1_b_W70","WHYNOTQUARF1_c_W70","WHYNOTQUARF1_d_W70","WHYNOTQUARF1_e_W70","HEALTHRECF2_W70","WHYDIFFICULTF2_a_W70","WHYDIFFICULTF2_b_W70","WHYDIFFICULTF2_c_W70","WHYDIFFICULTF2_d_W70","WHYDIFFICULTF2_e_W70","RECSAFE_a_W70","RECSAFE_b_W70","RECSAFE_c_W70","RECSAFE_d_W70","RECSAFE_e_W70","CVDATAACCEPT_a_W70","CVDATAACCEPT_b_W70","CVDATAACCEPT_c_W70","CVDATAACCEPT_d_W70","SOCIALPOL_W70","SNSRATE_W70","CHOICE1_W70","QCHANGE1_W70","SOCEFF1_a_W70","SOCEFF1_b_W70","SOCEFF1_c_W70","SOCEFF1_d_W70","SOCEFF1_e_W70","ELECTFTGSNSINT_W70","TALKDISASNSINT_W70","TALKCMNSNSINT_W70","SM9_a_W70","SM9_b_W70","SM9_c_W70","SM9_d_W70","SM9_e_W70","PARTY_W70","PARTYLN_W70","PARTYSTR_W70","F_METRO","F_CREGION","F_CDIVISION","F_AGECAT","F_SEX","F_EDUCCAT","F_EDUCCAT2","F_HISP","F_RACECMB","F_RACETHNMOD","F_CITIZEN","F_NATIVITY2","F_MARITAL","F_RELIG","F_BORN","F_RELTRAD","F_ATTEND","F_PARTY_FINAL","F_PARTYLN_FINAL","F_PARTYSUM_FINAL","F_INCOME","F_INCOME_RECODE","F_REG","F_IDEO","F_ACSWEB","F_VOLSUM","F_HISP_ORIGIN","F_YEARSINUS","F_PARTYSUMIDEO","WEIGHT_W70"
"2832",201701274719,2020-07-16 16:38:08,2020-07-16 16:46:27,2,1,2,1,5,4,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,2,3,1,4,NA,2,2,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,3,2,1,3,3,3,NA,2,1,NA,2,2,2,4,2,NA,NA,NA,2,2,2,2,2,1,NA,1,1,3,5,4,2,2,3,2,1,1,1,1,1,1,2,1200,4,1,NA,1,9,1,1,2,1,2,6,1,1,1.10797959979431
"2833",201701275040,2020-07-14 18:29:44,2020-07-14 18:51:07,2,1,2,1,5,5,1,3,4,5,1,1,1,2,2,2,2,2,2,4,1,2,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,1,2,1,2,1,2,NA,1,2,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,3,3,1,4,3,3,1,2,1,2,1,1,1,4,1,2,2,2,1,1,4,2,1,3,2,NA,1,4,9,2,1,1,5,2,1,1,1,1,6,10,NA,1e+05,6,3,2,2,7,1,1,3,1,1,6,1,3,0.480648476372741
"2834",201701275532,2020-07-16 16:24:33,2020-07-16 16:33:29,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,4,1,4,1,1,1,3,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,2,1,1,2,2,1,2,1,2,3,2,1,2,3,3,3,3,1,2,2,4,NA,1,2,4,4,4,3,3,3,2,1,3,NA,NA,NA,NA,NA,NA,4,3,4,4,3,4,4,4,4,2,2,1,2,1,2,4,4,2,2,2,2,3,1,4,4,1,3,1,NA,1,3,6,2,1,1,6,2,5,4,1,1,1,1,1,1100,1,3,1,1,8,1,1,1,1,1,6,1,1,0.526845324630046
"2835",201701276587,2020-07-17 01:36:37,2020-07-17 02:06:08,1,1,1,2,1,5,2,2,1,4,1,1,2,2,1,1,2,2,2,2,1,2,1,2,1,3,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,2,2,1,2,1,2,2,4,4,1,2,1,1,1,2,2,2,2,NA,1,1,3,1,1,1,NA,NA,NA,NA,NA,NA,2,3,3,2,3,3,1,1,NA,2,2,1,4,4,3,NA,2,2,NA,2,2,1,2,2,NA,NA,NA,2,1,3,3,2,2,NA,1,1,3,7,4,1,1,6,2,1,1,1,1,1,1,2,1200,2,2,NA,2,9,1,1,3,1,1,6,1,3,0.203509707955655
"2836",201701277969,2020-07-15 18:43:03,2020-07-15 18:50:35,2,1,2,1,5,5,5,5,5,5,4,1,1,1,2,2,2,2,2,3,2,NA,NA,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,2,1,2,1,2,NA,2,3,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,3,3,4,4,4,4,2,3,1,2,2,2,2,2,2,3,2,2,3,3,3,3,4,2,NA,2,1,1,2,3,2,3,2,2,1,1,1,1,6,12,NA,1e+05,6,2,NA,2,2,3,3,3,1,1,6,1,3,1.23877939076495
"2837",201701278421,2020-07-17 18:15:15,2020-07-17 18:18:06,2,1,2,1,4,5,4,4,2,3,1,1,2,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,2,NA,NA,NA,NA,1,2,2,2,2,2,2,2,1,1,2,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,NA,1,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,3,2,3,2,2,2,2,2,1,3,2,2,3,2,2,1,1,2,2,2,3,2,2,NA,1,1,3,5,2,2,2,3,2,2,2,1,1,6,1,99,1300,5,2,NA,2,2,3,1,3,1,1,6,1,3,0.553092101948743
"2838",201701280309,2020-07-14 19:37:23,2020-07-14 19:47:24,3,1,2,2,5,5,2,2,5,5,2,1,1,1,2,1,2,2,2,2,1,2,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,2,2,1,2,NA,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,2,NA,2,2,2,4,4,4,NA,2,2,NA,3,2,2,3,2,NA,NA,NA,3,2,3,3,1,2,NA,1,1,4,9,4,2,1,6,2,1,1,1,1,6,5,NA,50000,6,2,NA,2,8,1,1,5,1,1,6,1,4,0.36754809525977
"2839",201701283220,2020-07-14 15:51:58,2020-07-14 16:04:09,2,1,1,2,5,5,1,1,1,4,3,3,2,1,2,1,2,2,2,4,1,1,1,1,2,1,NA,1,3,2,NA,NA,NA,NA,1,2,2,2,1,3,NA,NA,NA,2,2,1,2,2,1,2,4,4,1,2,2,2,3,2,1,2,1,NA,2,1,2,4,4,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,3,4,4,2,2,2,2,3,2,2,1,2,2,3,1,4,1,2,2,2,4,1,4,3,1,3,2,NA,2,3,7,3,1,3,1,1,4,3,1,1,1,2,2,10000,2,3,2,2,9,1,1,1,1,1,5,1,3,0.640210521250075
"2840",201701284001,2020-07-15 00:51:06,2020-07-15 01:27:51,1,1,2,1,5,5,1,1,5,5,1,1,1,1,2,1,2,2,2,2,1,1,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,2,2,1,1,NA,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,1,4,3,2,NA,2,2,NA,2,2,1,2,2,NA,NA,NA,1,2,1,2,2,2,NA,1,1,4,9,3,1,2,3,2,1,1,1,6,1,10,NA,1e+05,6,2,NA,2,5,2,1,4,1,1,6,4,4,0.585664207587052
"2841",201701284756,2020-07-14 22:37:56,2020-07-14 23:15:46,1,1,1,2,5,5,5,5,1,1,5,5,2,2,2,2,2,2,2,4,2,NA,NA,1,1,3,3,1,2,2,1,2,1,1,1,2,1,1,1,3,1,1,1,2,2,1,2,2,2,2,4,4,1,1,1,1,1,1,1,1,1,NA,2,4,3,2,2,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,3,1,4,4,1,1,NA,1,1,2,4,4,1,3,2,2,1,1,1,1,1,2,2,10000,1,1,NA,1,6,2,1,2,1,1,6,1,1,1.13548108024384
"2842",201701285880,2020-07-16 19:52:55,2020-07-18 22:22:07,1,1,2,2,4,5,1,3,2,4,1,1,1,2,2,2,1,2,2,2,1,1,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,3,1,1,2,NA,2,1,3,1,1,2,NA,NA,NA,NA,NA,NA,2,3,3,2,3,3,3,2,2,3,2,1,4,4,3,2,3,2,2,2,2,2,3,2,1,2,2,2,2,2,2,3,2,NA,2,1,2,3,4,2,2,3,2,1,1,1,1,3,1,2,1200,5,2,NA,2,3,3,1,4,1,2,6,1,4,0.732381016289515
"2843",201701285881,2020-07-16 16:43:52,2020-07-16 17:11:10,3,1,1,2,1,5,2,1,1,2,2,1,2,2,2,1,2,2,2,4,1,2,2,2,1,1,3,1,3,2,NA,NA,NA,NA,1,1,1,1,2,3,2,3,2,1,1,1,2,1,2,2,4,4,1,1,1,1,1,1,2,2,2,NA,2,4,2,3,3,4,NA,NA,NA,NA,NA,NA,2,3,3,1,2,2,3,3,NA,4,4,2,3,4,3,NA,2,2,NA,3,3,3,3,2,NA,NA,NA,3,2,3,3,2,2,NA,1,1,3,6,4,2,1,5,2,2,2,1,1,99,3,99,20000,3,2,NA,2,2,3,1,3,1,2,6,1,3,0.772902751440229
"2844",201701287512,2020-07-14 19:53:30,2020-07-14 20:03:51,1,1,2,1,5,2,1,1,5,5,1,1,1,1,2,2,2,2,2,3,1,2,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,1,1,2,1,NA,1,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,2,2,4,4,4,2,2,2,2,2,2,1,1,1,1,2,2,2,1,3,2,2,2,NA,2,1,4,8,3,1,1,5,2,1,1,1,6,3,9,NA,1e+05,6,2,NA,2,9,1,2,3,1,1,6,3,3,0.606769453975818
"2845",201701289656,2020-07-14 10:46:01,2020-07-14 11:04:36,1,1,1,2,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,3,1,2,1,2,1,3,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,1,2,2,1,2,2,2,2,4,4,1,2,1,1,1,1,1,2,1,NA,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,3,4,3,2,2,4,4,4,1,2,1,2,1,1,1,4,1,2,2,2,3,2,2,2,1,1,NA,2,1,1,2,4,2,1,5,2,1,1,1,1,5,1,2,1100,2,1,NA,1,6,2,1,2,1,1,6,1,1,0.644273559414819
"2846",201701289895,2020-07-15 16:34:02,2020-07-15 16:47:59,2,1,2,2,5,5,1,1,3,5,4,1,1,2,2,2,2,2,2,2,2,NA,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,1,1,NA,3,1,2,1,1,1,NA,NA,NA,NA,NA,NA,1,3,3,1,3,3,2,1,4,3,1,1,3,3,2,1,2,2,2,2,3,1,2,2,1,2,2,1,2,2,2,3,2,NA,1,1,4,8,4,2,3,1,2,1,1,1,1,1,2,2,10000,5,2,NA,2,6,2,1,3,1,2,6,1,3,1.62272287520327
"2847",201701290295,2020-07-16 14:38:34,2020-07-16 15:02:47,1,1,1,1,1,4,1,4,1,1,2,1,2,2,1,2,2,2,2,4,1,4,1,2,1,3,3,1,2,2,1,2,1,2,1,2,1,2,2,3,1,3,1,2,2,2,1,2,1,1,4,4,1,2,1,2,1,3,1,3,1,2,NA,2,3,2,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,2,3,3,4,4,4,1,2,2,2,3,2,3,3,3,2,2,2,3,2,3,4,3,1,NA,1,2,2,3,4,2,2,3,2,1,1,1,1,1,1,1,1100,2,1,NA,1,4,2,1,2,1,1,6,1,1,0.548520250664799
"2848",201701294216,2020-07-14 15:45:19,2020-07-14 15:56:16,1,1,2,2,5,5,4,5,4,5,5,2,2,2,2,2,2,2,2,2,1,3,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,1,2,2,3,1,NA,4,1,2,4,4,4,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,4,2,NA,4,4,4,4,4,4,NA,2,1,NA,2,1,2,2,2,NA,NA,NA,2,1,2,3,2,1,NA,1,1,3,6,4,1,3,1,2,1,1,1,1,6,1,2,1100,6,1,NA,1,4,2,1,1,1,2,6,1,1,2.67378410179345
"2849",201701294921,2020-07-16 04:53:10,2020-07-16 05:00:26,1,1,2,2,5,5,5,5,5,5,5,1,1,2,2,2,2,2,2,2,1,2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,2,3,1,2,3,NA,3,3,3,1,1,1,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1,1,2,2,4,1,4,4,4,2,3,2,2,2,3,1,2,1,3,2,2,1,2,1,2,3,2,NA,1,1,3,5,2,1,3,2,2,1,1,1,1,6,1,1,1100,5,2,NA,2,7,1,1,5,1,2,6,1,4,3.26364084642247
"2850",201701600071,2020-07-15 12:20:38,2020-07-15 12:28:21,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,99,NA,NA,2,1,2,1,99,2,99,1,1,1,1,NA,NA,NA,NA,2,1,1,1,2,1,1,1,1,1,1,1,4,3,1,2,1,1,1,1,2,2,1,NA,2,4,2,4,4,99,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,1,NA,3,3,4,4,4,4,NA,99,99,NA,2,4,4,4,2,NA,NA,NA,99,3,99,3,3,99,99,NA,1,4,8,3,2,1,5,2,1,1,1,1,2,12,NA,1e+05,2,99,99,9,6,2,1,99,2,1,6,1,9,0.674782798553601
"2851",201701600231,2020-07-14 16:15:13,2020-07-14 16:31:40,3,1,1,1,1,5,1,1,1,5,2,1,1,2,1,1,2,2,2,4,1,3,1,1,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,3,2,2,2,1,1,2,1,2,4,4,1,2,2,2,1,2,2,2,2,2,NA,2,2,2,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,3,1,2,2,2,2,NA,2,1,NA,2,2,2,3,3,NA,NA,NA,3,2,3,3,1,1,NA,1,2,2,3,4,1,1,6,2,1,1,1,1,1,1,2,1200,2,1,NA,1,8,1,1,2,1,2,6,1,1,0.679839148003079
"2852",201701600899,2020-07-18 15:24:00,2020-07-18 15:41:07,2,1,2,2,2,3,1,1,1,2,1,1,1,1,2,2,2,2,1,2,2,NA,NA,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,2,1,2,NA,2,2,1,2,3,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,2,NA,1,1,2,1,2,1,NA,1,1,NA,1,1,1,1,1,NA,NA,NA,1,1,2,2,3,4,2,NA,1,3,7,2,2,3,1,1,5,3,1,6,1,2,2,10000,5,4,2,2,3,3,2,5,2,2,1,4,4,3.32311133113278
"2853",201701601497,2020-07-14 16:31:48,2020-07-14 16:49:35,2,2,2,2,1,5,2,5,1,2,1,1,1,2,2,2,2,2,2,2,2,NA,NA,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,1,1,2,2,2,4,4,1,1,1,1,1,1,1,2,3,NA,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,2,4,2,2,1,3,2,2,3,3,2,1,4,3,1,2,3,3,2,2,1,2,3,3,2,2,NA,1,1,3,7,3,2,2,3,2,1,1,1,6,3,2,2,10000,4,2,NA,2,3,3,2,3,1,2,6,3,3,2.2172143330666
"2854",201701601725,2020-07-14 21:50:13,2020-07-14 22:02:52,1,1,2,2,3,2,1,1,5,5,4,4,1,2,2,1,2,2,2,1,1,2,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,2,3,2,2,2,NA,1,1,3,1,1,1,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,1,NA,2,2,1,2,2,2,NA,2,2,NA,3,3,2,4,1,NA,NA,NA,2,2,3,2,2,2,NA,1,1,3,5,4,2,1,6,2,1,1,1,1,1,10,NA,1e+05,6,2,NA,2,9,1,1,4,1,1,6,1,4,0.333407513071385
"2855",201701602394,2020-07-14 19:15:51,2020-07-14 19:25:36,1,1,2,1,2,5,1,2,4,5,1,1,1,1,2,1,1,2,2,2,1,2,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,1,1,2,2,3,1,NA,1,2,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,3,3,1,4,4,4,NA,3,2,NA,2,2,2,2,2,NA,NA,NA,3,2,2,3,2,4,2,NA,2,1,2,3,2,1,6,2,3,5,1,6,1,9,NA,1e+05,5,4,2,2,7,1,1,5,1,2,6,4,4,1.58267740806372
"2856",201701602748,2020-07-19 22:12:19,2020-07-19 22:33:12,3,1,1,2,5,5,1,2,1,2,1,1,1,2,2,1,2,2,2,3,2,NA,NA,2,1,3,3,1,2,2,1,2,2,2,1,1,2,2,3,2,2,3,1,2,2,2,2,2,2,2,4,4,1,1,2,1,1,2,2,2,2,NA,2,4,2,1,1,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,2,1,NA,2,2,1,2,2,3,NA,2,2,NA,2,2,2,2,2,NA,NA,NA,2,1,2,3,2,1,NA,1,2,2,4,4,2,3,2,2,1,1,1,1,5,1,1,1200,2,1,NA,1,4,2,1,2,2,1,6,1,1,2.47753670769595
"2857",201701602961,2020-07-14 21:10:19,2020-07-14 21:18:21,2,1,2,2,3,4,1,2,5,5,1,1,1,2,2,1,2,2,2,1,1,1,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,2,1,1,1,NA,1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,1,1,4,2,2,1,3,4,1,1,1,2,1,2,1,2,2,1,1,2,2,2,2,1,2,1,2,NA,1,1,1,1,1,1,2,3,2,1,1,1,1,6,10,NA,1e+05,6,2,NA,2,9,1,1,5,1,2,6,1,4,3.37253398165697
"2858",201701603048,2020-07-14 21:09:34,2020-07-16 15:24:59,1,1,1,1,1,5,2,2,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,1,1,3,2,1,2,2,2,2,2,1,2,2,2,1,1,3,1,1,2,1,2,2,2,1,1,2,4,4,1,1,2,2,1,3,2,2,2,3,NA,3,2,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,2,2,4,4,4,4,NA,2,2,NA,2,2,4,2,2,NA,NA,NA,2,2,2,3,2,3,1,NA,1,3,5,3,1,1,6,2,1,1,1,1,1,1,1,1100,1,3,1,1,6,2,1,1,1,1,6,1,1,0.268470438084767
"2859",201701603139,2020-07-14 20:54:24,2020-07-14 21:15:07,1,1,1,2,5,5,1,1,1,5,2,1,1,2,2,1,2,2,2,1,1,2,1,1,2,3,NA,1,2,2,1,1,1,1,1,1,1,1,3,3,NA,NA,NA,1,1,1,1,1,1,2,3,3,1,2,1,1,1,1,1,1,1,NA,1,1,2,1,2,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,3,4,4,4,1,4,2,4,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,3,2,3,2,NA,1,4,8,4,1,1,5,2,1,1,1,1,5,2,2,10000,3,3,2,2,3,3,1,4,1,1,6,1,4,0.255063955005069
"2860",201701603190,2020-07-14 16:08:20,2020-07-14 16:14:14,2,1,2,2,5,5,2,2,5,5,2,1,1,1,2,2,2,2,2,3,1,3,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,1,3,1,2,1,NA,1,1,2,1,1,4,NA,NA,NA,NA,NA,NA,1,1,3,2,3,3,2,2,4,3,4,3,4,4,4,1,2,2,2,2,2,2,3,2,2,2,2,2,1,2,2,1,2,NA,1,1,2,3,2,1,1,6,2,1,1,1,1,1,9,NA,1e+05,6,2,NA,2,9,1,1,5,1,1,6,1,4,0.396800858885072
"2861",201701603266,2020-07-16 15:48:57,2020-07-16 16:14:25,2,1,1,2,5,5,5,5,1,2,5,1,1,2,2,2,2,2,1,3,1,1,1,2,1,3,3,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,1,1,2,2,2,2,2,4,4,1,1,1,1,1,1,1,1,1,NA,4,1,2,3,3,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,3,2,2,2,3,3,3,3,3,2,1,2,2,2,4,3,2,2,NA,1,1,2,3,3,1,2,3,2,2,2,1,1,6,1,1,1300,2,2,NA,2,2,3,1,2,2,2,6,1,3,3.29272854590435
"2862",201701603310,2020-07-19 21:07:34,2020-07-19 21:33:57,1,1,2,1,2,5,1,2,1,2,3,4,1,2,2,1,2,2,2,1,1,1,1,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,1,NA,4,2,2,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,1,3,2,4,4,2,1,1,1,2,2,1,1,3,2,3,1,2,1,2,1,2,2,3,2,NA,1,4,9,3,1,1,5,2,2,2,1,6,1,1,1,1300,5,3,2,2,1,3,1,3,1,1,6,4,3,0.547186043687146
"2863",201701603441,2020-07-16 17:13:24,2020-07-17 05:36:26,2,1,2,1,2,2,2,3,2,3,2,1,1,1,2,2,2,2,2,1,2,NA,NA,99,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,2,2,3,NA,2,2,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,1,3,2,2,2,2,1,2,1,2,2,3,3,2,1,2,1,2,1,2,1,3,3,1,NA,1,4,9,2,1,3,1,2,2,2,1,1,1,1,2,1100,6,3,1,1,3,3,2,3,1,2,6,1,2,6.71513547880049
"2864",201701603465,2020-07-14 18:27:34,2020-07-17 15:46:13,2,1,1,2,5,5,1,1,2,5,5,1,1,1,2,1,2,2,2,4,1,3,1,1,2,3,NA,1,2,2,1,1,1,1,1,1,1,1,1,3,NA,NA,NA,2,1,1,2,2,1,2,4,4,1,2,2,2,1,3,2,2,1,NA,3,3,2,2,4,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,2,NA,4,2,4,4,4,4,NA,2,1,NA,1,1,1,1,1,NA,NA,NA,2,1,2,3,1,1,NA,1,1,3,7,3,2,1,6,2,1,1,1,1,1,2,2,10000,2,1,NA,1,9,1,1,2,1,1,6,1,1,0.315900596449107
"2865",201701603484,2020-07-16 20:36:50,2020-07-16 20:51:07,2,1,2,2,3,3,3,3,5,5,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,1,2,1,1,1,NA,1,3,2,1,1,2,NA,NA,NA,NA,NA,NA,2,1,3,1,3,1,4,1,4,4,4,1,4,1,4,1,2,1,1,2,2,2,2,2,3,1,2,2,2,2,2,2,2,NA,1,2,3,7,3,2,3,1,2,2,2,1,1,6,12,NA,1e+05,6,2,NA,2,2,3,3,3,1,2,6,1,3,2.55553699642383
